Date,Open,High,Low,Close,Adj Close,Volume
2015-03-23,46.849998,46.849998,46.060001,46.549999,44.584446,889396
2015-03-24,46.549999,47.090000,46.000000,46.119999,44.172604,1738555
2015-03-25,46.400002,46.430000,44.900002,45.369999,43.454273,2997039
2015-03-26,45.360001,45.599998,44.639999,45.130001,43.224407,2748166
2015-03-27,45.000000,45.689999,44.889999,44.970001,43.071167,764866
2015-03-30,44.959999,45.700001,44.419998,44.520000,42.640163,761928
2015-03-31,44.290001,44.990002,44.009998,44.590000,42.707211,2117799
2015-04-01,44.549999,45.090000,44.009998,44.299999,42.429455,2005318
2015-04-06,44.029999,46.150002,44.029999,46.090000,44.143871,962774
2015-04-07,46.020000,46.020000,45.360001,45.730000,43.799072,2917376
2015-04-08,45.400002,45.959999,45.400002,45.730000,43.799072,2051092
2015-04-09,45.980000,45.980000,45.009998,45.230000,43.320183,1736382
2015-04-10,45.150002,45.169998,44.400002,44.919998,43.023270,1910465
2015-04-13,45.000000,46.430000,44.990002,46.299999,44.345001,1227964
2015-04-14,46.400002,46.799999,45.299999,46.470001,44.507824,2629136
2015-04-15,46.599998,47.250000,46.009998,46.720001,44.747276,2573956
2015-04-16,46.369999,47.200001,46.299999,47.080002,45.092075,2093491
2015-04-17,47.049999,47.049999,46.310001,46.910000,44.929245,1260431
2015-04-20,46.990002,47.020000,46.119999,46.520000,44.555714,1933988
2015-04-21,46.520000,47.099998,45.759998,46.020000,44.076828,4566298
2015-04-22,45.919998,45.939999,44.619999,44.880001,42.984966,3242600
2015-04-23,44.900002,45.820000,44.799999,45.619999,43.693714,4289143
2015-04-24,45.450001,46.980000,45.450001,46.869999,44.890938,1505696
2015-04-27,46.990002,47.490002,46.549999,47.220001,45.226158,3027794
2015-04-28,47.500000,47.500000,46.410000,46.709999,44.737694,1748280
2015-04-29,47.000000,47.000000,46.029999,46.340000,44.383316,1811194
2015-04-30,47.000000,47.900002,45.560001,46.070000,44.124718,3730718
2015-05-04,46.099998,46.990002,45.869999,46.639999,44.670647,2455840
2015-05-05,46.509998,47.020000,46.509998,46.820000,44.843048,2427055
2015-05-06,46.279999,47.000000,45.810001,46.880001,44.900513,3028644
2015-05-07,46.950001,47.450001,46.709999,46.889999,44.910091,1576813
2015-05-08,46.500000,47.259998,46.009998,47.130001,45.139961,2868854
2015-05-11,47.130001,47.650002,46.669998,47.549999,45.542221,3200683
2015-05-12,47.689999,48.090000,46.680000,47.959999,45.934910,6984197
2015-05-13,47.720001,48.000000,46.970001,47.189999,45.197422,1396456
2015-05-14,47.700001,47.700001,46.709999,47.080002,45.092075,1505695
2015-05-15,47.299999,47.799999,47.110001,47.720001,45.705048,1617247
2015-05-18,47.720001,47.950001,46.990002,47.410000,45.408138,2078239
2015-05-19,47.500000,47.660000,46.990002,47.299999,45.302776,1127956
2015-05-20,47.700001,47.700001,46.799999,46.930000,44.948399,395623
2015-05-21,46.930000,47.009998,46.509998,46.810001,44.833473,1239131
2015-05-22,46.820000,47.000000,46.110001,46.209999,44.258801,949304
2015-05-25,46.340000,46.700001,46.009998,46.340000,44.383316,376812
2015-05-26,46.049999,46.709999,45.560001,45.889999,44.431725,1217059
2015-05-27,45.880001,45.959999,45.500000,45.799999,44.344585,1024227
2015-05-28,45.900002,46.700001,45.889999,46.630001,45.148212,2219803
2015-05-29,46.299999,46.500000,46.139999,46.310001,44.838379,1132423
2015-06-01,46.389999,46.650002,46.009998,46.320000,44.848061,1329580
2015-06-02,46.150002,46.380001,45.230000,45.770000,44.315540,1073109
2015-06-03,45.849998,46.200001,45.369999,45.470001,44.025074,1038153
2015-06-04,45.330002,45.869999,45.000000,45.660000,44.209034,1516034
2015-06-05,45.650002,45.700001,45.250000,45.560001,44.112213,684663
2015-06-08,45.330002,45.639999,45.000000,45.310001,43.870159,1641607
2015-06-09,45.340000,46.000000,45.020000,45.639999,44.189671,1188025
2015-06-10,45.610001,47.250000,45.610001,47.220001,45.719463,2829946
2015-06-11,47.000000,47.529999,46.020000,46.310001,44.838379,1143492
2015-06-12,46.299999,46.889999,46.299999,46.770000,45.283764,655498
2015-06-15,46.880001,47.700001,46.410000,47.369999,45.864693,1689612
2015-06-16,47.299999,47.689999,46.959999,47.230000,45.729145,1273727
2015-06-17,47.470001,47.630001,46.750000,47.119999,45.622639,476444
2015-06-18,47.290001,47.290001,46.799999,46.880001,45.390266,419129
2015-06-19,47.400002,47.900002,46.810001,47.480000,45.971199,2101702
2015-06-22,47.500000,48.000000,47.070000,47.869999,46.348804,1120196
2015-06-23,48.000000,48.650002,47.500000,48.450001,46.910378,1938386
2015-06-24,48.439999,49.650002,48.310001,48.810001,47.258938,3631958
2015-06-25,48.990002,49.369999,48.209999,48.400002,46.861965,1354484
2015-06-26,48.770000,48.990002,48.200001,48.470001,46.929741,871013
2015-06-29,48.529999,48.529999,46.970001,47.320000,45.816284,1146616
2015-06-30,48.270000,48.299999,47.270000,47.459999,45.951836,1406592
2015-07-01,47.369999,48.750000,47.369999,48.299999,46.765141,984674
2015-07-02,48.349998,49.400002,48.349998,49.119999,47.559082,1644572
2015-07-03,49.099998,49.299999,48.500000,48.669998,47.123383,2559631
2015-07-06,48.650002,48.919998,47.660000,48.200001,46.668320,1446053
2015-07-07,47.799999,49.160000,47.799999,48.849998,47.297665,1712732
2015-07-08,48.900002,49.299999,48.799999,49.080002,47.520355,1450626
2015-07-09,48.869999,50.400002,48.869999,50.090000,48.498260,3618889
2015-07-10,50.299999,51.000000,50.200001,50.380001,48.779045,1608659
2015-07-13,50.500000,51.599998,50.160000,51.009998,49.389027,1012370
2015-07-14,51.700001,51.750000,51.150002,51.290001,49.660130,650317
2015-07-15,51.169998,51.919998,50.400002,50.610001,49.001740,848210
2015-07-16,50.610001,51.500000,50.610001,51.340000,49.708538,1219463
2015-07-17,51.400002,51.529999,50.700001,51.389999,49.756947,1902748
2015-07-20,51.500000,54.240002,51.500000,53.619999,51.916084,4092706
2015-07-21,53.410000,53.410000,52.560001,52.740002,51.064053,2912965
2015-07-22,52.570000,52.970001,51.779999,51.950001,50.299156,2660860
2015-07-23,52.000000,52.480000,51.849998,52.169998,50.512161,1801721
2015-07-24,52.500000,52.970001,51.130001,51.730000,50.086147,1905304
2015-07-27,51.669998,51.770000,50.200001,50.450001,48.846821,380711
2015-07-28,50.509998,51.790001,50.509998,51.200001,49.572987,2567559
2015-07-29,51.150002,53.500000,51.150002,53.139999,51.451336,2687631
2015-07-30,52.869999,53.450001,52.459999,53.220001,51.528797,993573
2015-07-31,53.349998,53.349998,52.160000,52.419998,50.754215,1294440
